bases	meanCoverage	standardError	Sample	feature
-1000	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-999	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-998	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-997	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-996	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-995	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-994	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-993	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-992	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-991	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-990	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-989	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-988	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-987	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-986	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-985	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-984	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-983	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-982	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-981	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-980	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-979	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-978	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-977	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-976	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-975	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-974	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-973	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-972	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-971	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-970	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-969	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-968	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-967	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-966	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-965	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-964	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-963	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-962	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-961	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-960	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-959	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-958	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-957	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-956	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-955	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-954	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-953	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-952	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-951	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-950	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-949	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-948	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-947	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-946	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-945	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-944	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-943	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-942	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-941	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-940	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-939	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-938	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-937	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-936	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-935	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-934	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-933	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-932	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-931	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-930	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-929	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-928	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-927	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-926	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-925	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-924	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-923	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-922	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-921	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-920	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-919	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-918	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-917	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-916	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-915	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-914	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-913	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-912	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-911	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-910	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-909	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-908	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-907	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-906	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-905	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-904	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-903	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-902	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-901	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-900	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-899	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-898	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-897	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-896	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-895	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-894	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-893	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-892	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-891	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-890	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-889	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-888	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-887	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-886	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-885	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-884	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-883	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-882	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-881	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-880	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-879	0.0113499397348333	0.0010616893091371	group1	Transcription_start_site
-878	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-877	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-876	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-875	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-874	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-873	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-872	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-871	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-870	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-869	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-868	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-867	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-866	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-865	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-864	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-863	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-862	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-861	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-860	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-859	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-858	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-857	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-856	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-855	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-854	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-853	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-852	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-851	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-850	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-849	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-848	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-847	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-846	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-845	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-844	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-843	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-842	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-841	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-840	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-839	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-838	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-837	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-836	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-835	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-834	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-833	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-832	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-831	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-830	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-829	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-828	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-827	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-826	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-825	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-824	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-823	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-822	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-821	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-820	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-819	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-818	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-817	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-816	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-815	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-814	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-813	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-812	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-811	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-810	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-809	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-808	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-807	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-806	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-805	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-804	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-803	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-802	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-801	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-800	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-799	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-798	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-797	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-796	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-795	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-794	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-793	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-792	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-791	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-790	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-789	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-788	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-787	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-786	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-785	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-784	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-783	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-782	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-781	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-780	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-779	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-778	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-777	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-776	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-775	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-774	0.0112494977902772	0.00105703482001428	group1	Transcription_start_site
-773	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-772	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-771	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-770	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-769	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-768	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-767	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-766	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-765	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-764	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-763	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-762	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-761	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-760	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-759	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-758	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-757	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-756	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-755	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-754	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-753	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-752	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-751	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-750	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-749	0.0111490558457212	0.00105235878172401	group1	Transcription_start_site
-748	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-747	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-746	0.0110486139011651	0.00104766090572429	group1	Transcription_start_site
-745	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-744	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-743	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-742	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-741	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-740	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-739	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-738	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-737	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-736	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-735	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-734	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-733	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-732	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-731	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-730	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-729	0.0109481719566091	0.0010429408969145	group1	Transcription_start_site
-728	0.010747288067497	0.00103343326639485	group1	Transcription_start_site
-727	0.010747288067497	0.00103343326639485	group1	Transcription_start_site
-726	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-725	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-724	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-723	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-722	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-721	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-720	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
-719	0.010847730012053	0.00103819845342448	group1	Transcription_start_site
